rmse_train,mae_train,r2_train,rmse_test,mae_test,r2_test,timestamp,model_name
0.1382765798792074,0.0994955974432032,0.9997634343065634,1.9537167811316432,1.5506364334713327,0.927510560322394,20250808000841,qb_model_season2024_week16_20250808000841.pkl
0.1523601396052409,0.0832709430844211,0.9992829097091928,0.379498149471925,0.2087375604504806,0.9951045753779204,20250808000843,wr_model_season2024_week16_20250808000843.pkl
0.1193834747931162,0.0779478740180927,0.9997026344054648,1.227154178911711,0.6136141379751887,0.9779202795145356,20250808000846,rb_model_season2024_week16_20250808000846.pkl
0.05205230389697679,0.03462441927773346,0.9998522675516364,0.4051811856162443,0.2052588596245495,0.985529243444263,20250808000848,te_model_season2024_week16_20250808000848.pkl
