season,week,player_id,name,team,team_id,position,opponent,fantasy_points,targets,carries,depth_position,injury_status
2023,11,,,,,,,0.8,0,2,,
2023,11,,,,,,,1.5,5,1,,
2023,11,,,,,,,10.5,9,1,,
2023,11,,,,,,,7.4,11,0,,
2023,11,,,,,,,17.6,16,0,,
2023,11,,,,,,,3.5,0,10,,
2023,11,,,,,,,11.600000000000001,7,0,,
2023,11,,,,,,,2.4000000000000004,1,0,,
2023,11,,,,,,,13.22,0,1,,
2023,11,,,,,,,2.0,4,0,,
2023,11,,,,,,,19.0,2,12,,
2023,11,,,,,,,4.2,4,0,,
2023,11,,,,,,,1.5,3,1,,
2023,11,,,,,,,6.1000000000000005,4,14,,
2023,11,,,,,,,14.200000000000001,13,0,,
2023,11,,,,,,,0.30000000000000004,2,0,,
2023,11,,,,,,,16.939999999999998,0,8,,
2023,11,,,,,,,10.3,12,0,,
2023,11,,,,,,,21.6,6,0,,
2023,11,,,,,,,2.1,2,3,,
2023,11,,,,,,,5.0,4,1,,
2023,11,,,,,,,3.4000000000000004,8,0,,
2023,11,,,,,,,9.7,1,0,,
2023,11,,,,,,,3.8000000000000007,8,0,,
2023,11,,,,,,,1.2000000000000002,2,0,,
2023,11,,,,,,,17.6,0,2,,
2023,11,,,,,,,0.4,1,0,,
2023,11,,,,,,,3.7,3,12,,
2023,11,,,,,,,5.1000000000000005,7,0,,
2023,11,,,,,,,16.0,5,16,,
2023,11,,,,,,,8.700000000000001,1,1,,
2023,11,,,,,,,2.0,2,8,,
2023,11,,,,,,,0.5,2,0,,
2023,11,,,,,,,2.7,8,0,,
2023,11,,,,,,,4.4,2,10,,
2023,11,,,,,,,9.1,3,3,,
2023,11,,,,,,,2.2,6,0,,
2023,11,,,,,,,16.16,0,2,,
2023,11,,,,,,,2.1,1,1,,
2023,11,,,,,,,2.9000000000000004,6,0,,
2023,11,,,,,,,13.739999999999998,0,2,,
2023,11,,,,,,,2.3000000000000003,0,2,,
2023,11,,,,,,,9.3,2,22,,
2023,11,,,,,,,1.0,2,1,,
2023,11,,,,,,,14.9,9,0,,
2023,11,,,,,,,-0.1,1,3,,
2023,11,,,,,,,0.5,3,0,,
2023,11,,,,,,,15.4,9,0,,
2023,11,,,,,,,5.0,3,10,,
2023,11,,,,,,,6.300000000000001,3,14,,
2023,11,,,,,,,5.4,1,7,,
2023,11,,,,,,,11.8,3,3,,
2023,11,,,,,,,0.29999999999999993,0,3,,
2023,11,,,,,,,3.6,5,0,,
2023,11,,,,,,,3.9000000000000004,2,0,,
2023,11,,,,,,,17.8,2,22,,
2023,11,,,,,,,16.88,0,6,,
2023,11,,,,,,,10.7,4,0,,
2023,11,,,,,,,5.6000000000000005,15,0,,
2023,11,,,,,,,20.6,11,0,,
2023,11,,,,,,,1.3,1,2,,
2023,11,,,,,,,5.2,1,11,,
2023,11,,,,,,,3.9000000000000004,7,0,,
2023,11,,,,,,,7.4,0,6,,
2023,11,,,,,,,6.7,7,1,,
2023,11,,,,,,,14.200000000000001,5,0,,
2023,11,,,,,,,1.6,4,0,,
2023,12,27944.0,Ahmani Marshall,CLE,7.0,RB,,0.0,3,0,RB,
2023,12,29263.0,Micah McFadden,NYG,23.0,LB,,16.759999999999998,0,11,RILB,
2023,12,,,,,,,4.2,1,1,,
2023,12,,,,,,,0.0,2,0,,
2023,12,,,,,,,1.6,0,2,,
2023,12,,,,,,,12.7,8,0,,
2023,12,,,,,,,11.4,13,0,,
2023,12,,,,,,,0.5,0,3,,
2023,12,,,,,,,6.0,6,0,,
2023,12,,,,,,,3.0,5,0,,
2023,12,,,,,,,16.6,8,0,,
2023,12,,,,,,,1.7000000000000002,5,0,,
2023,12,,,,,,,3.4000000000000004,4,4,,
2023,12,,,,,,,1.2000000000000002,1,0,,
2023,12,,,,,,,6.0,2,8,,
2023,12,,,,,,,8.9,7,0,,
2023,12,,,,,,,0.0,0,0,,
2023,12,,,,,,,0.0,1,0,,
2023,12,,,,,,,15.100000000000001,1,15,,
2023,12,,,,,,,7.36,0,2,,
2023,12,,,,,,,4.2,4,1,,
2023,12,,,,,,,0.7000000000000001,3,2,,
2023,12,,,,,,,8.6,1,3,,
2023,12,,,,,,,3.5,3,0,,
2023,12,,,,,,,12.600000000000001,1,7,,
2023,12,,,,,,,7.5,5,10,,
2023,12,,,,,,,4.3,13,0,,
2023,12,,,,,,,9.5,11,0,,
2023,12,,,,,,,0.2,2,0,,
2023,12,,,,,,,9.600000000000001,5,1,,
2023,12,,,,,,,7.5,2,0,,
2023,12,,,,,,,16.9,6,0,,
2023,12,,,,,,,12.2,8,1,,
2023,12,,,,,,,3.9000000000000004,10,0,,
2023,12,,,,,,,1.7000000000000002,3,0,,
2023,12,,,,,,,2.2,2,0,,
2023,12,,,,,,,13.4,11,0,,
2023,12,,,,,,,4.5,7,0,,
2023,12,,,,,,,3.5,3,1,,
2023,12,,,,,,,7.1000000000000005,6,18,,
2023,12,,,,,,,0.9,2,0,,
2023,12,,,,,,,0.9,1,0,,
2023,12,,,,,,,19.6,2,18,,
2023,12,,,,,,,10.9,6,0,,
2023,12,,,,,,,5.2,3,12,,
2023,12,,,,,,,3.8000000000000003,6,0,,
2023,12,,,,,,,17.3,0,2,,
2023,12,,,,,,,3.8000000000000003,4,0,,
2023,12,,,,,,,10.3,4,0,,
2023,12,,,,,,,39.660000000000004,0,9,,
2023,12,,,,,,,14.98,0,11,,
2023,12,,,,,,,1.5,0,3,,
2023,12,,,,,,,2.9000000000000004,1,0,,
2023,12,,,,,,,4.9,9,0,,
2023,12,,,,,,,1.6,3,0,,
2023,12,,,,,,,0.8,2,0,,
2023,12,,,,,,,20.9,5,15,,
2023,12,,,,,,,0.30000000000000004,3,0,,
2023,12,,,,,,,5.1000000000000005,3,0,,
2023,12,,,,,,,1.0,3,0,,
2023,12,,,,,,,1.4000000000000001,2,3,,
2023,12,,,,,,,11.459999999999999,0,5,,
2023,12,,,,,,,13.92,0,0,,
2023,12,,,,,,,10.0,7,16,,
2023,12,,,,,,,3.0,1,0,,
2023,12,,,,,,,2.3000000000000003,5,0,,
2023,12,,,,,,,0.1,1,2,,
2023,12,,,,,,,1.5,1,3,,
2023,12,,,,,,,0.30000000000000004,0,1,,
2023,12,,,,,,,8.06,0,3,,
2023,12,,,,,,,1.8,1,5,,
2023,12,,,,,,,15.200000000000001,5,14,,
2023,12,,,,,,,1.0,1,0,,
2023,12,,,,,,,2.4000000000000004,1,0,,
2023,12,,,,,,,32.24,0,1,,
2023,12,,,,,,,11.98,0,3,,
2023,12,,,,,,,14.1,7,1,,
2023,12,,,,,,,0.7000000000000001,2,0,,
2023,12,,,,,,,0.6000000000000001,0,1,,
2023,12,,,,,,,6.4,0,10,,
2023,12,,,,,,,4.9,8,0,,
2023,12,,,,,,,24.3,6,16,,
2023,12,,,,,,,1.1,2,0,,
2023,12,,,,,,,4.6000000000000005,4,0,,
2023,12,,,,,,,6.300000000000001,2,10,,
2023,12,,,,,,,0.9,5,0,,
2023,12,,,,,,,0.6000000000000001,2,0,,
2023,12,,,,,,,2.1,0,4,,
2023,12,,,,,,,4.5,4,0,,
2023,12,,,,,,,2.6,2,0,,
2023,12,,,,,,,18.18,0,3,,
2023,12,,,,,,,15.4,7,0,,
2023,12,,,,,,,0.1,1,0,,
2023,12,,,,,,,3.1,1,5,,
2023,12,,,,,,,10.4,10,0,,
2023,12,,,,,,,12.0,11,0,,
2023,12,,,,,,,9.719999999999999,0,7,,
2023,12,,,,,,,5.0,11,0,,
2023,12,,,,,,,1.6,2,0,,
2023,12,,,,,,,4.9,9,7,,
2023,12,,,,,,,5.2,6,0,,
2023,12,,,,,,,11.620000000000001,0,5,,
2023,12,,,,,,,1.8,4,0,,
2023,12,,,,,,,7.1000000000000005,0,3,,
2023,12,,,,,,,4.5,5,0,,
2023,12,,,,,,,0.0,0,1,,
2023,12,,,,,,,5.2,2,9,,
2023,12,,,,,,,10.0,12,0,,
2023,12,,,,,,,4.0,6,0,,
2023,12,,,,,,,1.0,4,0,,
2023,12,,,,,,,10.459999999999999,0,3,,
2023,12,,,,,,,0.5,1,0,,
2023,12,,,,,,,3.7,4,0,,
2023,12,,,,,,,7.5,4,0,,
2023,12,,,,,,,1.1,3,0,,
2023,12,,,,,,,1.9000000000000001,5,0,,
2023,12,,,,,,,9.4,1,0,,
2023,12,,,,,,,16.700000000000003,5,21,,
2023,12,,,,,,,21.4,1,20,,
2023,12,,,,,,,2.1,5,0,,
2023,12,,,,,,,6.4,3,15,,
2023,12,,,,,,,2.5,2,0,,
2023,12,,,,,,,2.1,1,0,,
2023,12,,,,,,,5.5,5,0,,
2023,12,,,,,,,6.0,9,0,,
2023,12,,,,,,,5.0,8,0,,
2023,12,,,,,,,4.9,3,0,,
2023,12,,,,,,,3.4000000000000004,3,0,,
2023,12,,,,,,,2.7,6,0,,
2023,12,,,,,,,6.1000000000000005,6,0,,
2023,12,,,,,,,1.6,1,2,,
2023,12,,,,,,,20.439999999999998,0,1,,
2023,12,,,,,,,2.2,5,1,,
2023,12,,,,,,,13.360000000000001,0,3,,
2023,12,,,,,,,2.0,3,0,,
2023,12,,,,,,,0.6000000000000001,3,0,,
2023,12,,,,,,,3.2,9,0,,
2023,12,,,,,,,0.16000000000000014,0,0,,
2023,12,,,,,,,0.8,1,0,,
2023,12,,,,,,,6.1,2,7,,
2023,12,,,,,,,2.6,5,0,,
2023,12,,,,,,,11.0,6,0,,
2023,12,,,,,,,2.9000000000000004,3,0,,
2023,12,,,,,,,-0.2,1,0,,
2023,12,,,,,,,8.8,12,0,,
2023,12,,,,,,,0.6000000000000001,1,0,,
2023,12,,,,,,,8.9,2,9,,
2023,12,,,,,,,4.4,6,10,,
2023,12,,,,,,,34.5,0,14,,
2023,12,,,,,,,1.1,2,4,,
2023,12,,,,,,,10.24,0,5,,
2023,12,,,,,,,3.2,5,6,,
2023,12,,,,,,,16.3,6,13,,
2023,12,,,,,,,2.0,2,0,,
2023,12,,,,,,,-0.30000000000000004,2,0,,
2023,12,,,,,,,1.5,2,0,,
2023,12,,,,,,,7.9,7,9,,
2023,12,,,,,,,1.4000000000000001,2,0,,
2023,12,,,,,,,4.1000000000000005,3,0,,
2023,12,,,,,,,6.1000000000000005,2,7,,
2023,12,,,,,,,4.7,5,0,,
2023,12,,,,,,,2.7,2,0,,
2023,12,,,,,,,0.7000000000000001,3,0,,
2023,12,,,,,,,1.9000000000000001,0,6,,
2023,12,,,,,,,11.0,2,15,,
2023,12,,,,,,,1.2000000000000002,2,0,,
2023,12,,,,,,,5.800000000000001,5,0,,
2023,12,,,,,,,3.4000000000000004,1,0,,
2023,12,,,,,,,2.5,1,0,,
2023,12,,,,,,,14.64,0,3,,
2023,12,,,,,,,-0.1,1,0,,
2023,12,,,,,,,11.4,9,0,,
2023,12,,,,,,,2.0,0,0,,
2023,12,,,,,,,9.1,7,0,,
2023,12,,,,,,,1.0,0,1,,
2023,12,,,,,,,4.2,3,13,,
2023,12,,,,,,,0.4,2,0,,
2023,12,,,,,,,7.2,7,6,,
2023,12,,,,,,,7.2,1,0,,
2023,12,,,,,,,9.7,9,0,,
2023,12,,,,,,,7.300000000000001,3,11,,
2023,12,,,,,,,21.1,0,15,,
2023,12,,,,,,,15.4,9,4,,
2023,12,,,,,,,20.82,0,5,,
2023,12,,,,,,,0.7000000000000001,1,0,,
2023,12,,,,,,,1.3,2,0,,
2023,12,,,,,,,7.0,3,8,,
2023,12,,,,,,,2.4000000000000004,9,1,,
2023,12,,,,,,,1.3,1,0,,
2023,12,,,,,,,8.6,6,20,,
2023,12,,,,,,,26.619999999999997,0,3,,
2023,12,,,,,,,-0.43999999999999995,0,0,,
2023,12,,,,,,,5.9,9,0,,
2023,12,,,,,,,0.4,5,0,,
2023,12,,,,,,,1.1,1,0,,
2023,12,,,,,,,16.4,12,1,,
2023,12,,,,,,,24.560000000000002,0,2,,
2023,12,,,,,,,2.8000000000000003,1,15,,
2023,12,,,,,,,18.5,6,20,,
2023,12,,,,,,,10.58,0,12,,
2023,12,,,,,,,8.7,9,0,,
2023,12,,,,,,,2.1,3,1,,
2023,12,,,,,,,3.6,3,2,,
2023,12,,,,,,,8.4,1,14,,
2023,12,,,,,,,11.9,5,15,,
2023,12,,,,,,,1.8,5,0,,
2023,12,,,,,,,0.14000000000000012,0,1,,
2023,12,,,,,,,7.300000000000001,7,0,,
2023,12,,,,,,,8.1,3,14,,
2023,12,,,,,,,13.2,5,0,,
2023,12,,,,,,,10.86,0,2,,
2023,12,,,,,,,4.5,0,2,,
2023,12,,,,,,,3.7,1,8,,
2023,12,,,,,,,4.3,7,0,,
2023,12,,,,,,,3.4000000000000004,4,0,,
2023,12,,,,,,,8.9,1,0,,
2023,12,,,,,,,19.0,9,0,,
2023,12,,,,,,,3.3000000000000003,5,0,,
2023,12,,,,,,,18.2,8,1,,
2023,12,,,,,,,11.0,4,0,,
2023,12,,,,,,,4.3,0,8,,
2023,12,,,,,,,0.0,3,0,,
2023,12,,,,,,,7.300000000000001,0,4,,
2023,12,,,,,,,3.4000000000000004,5,0,,
2023,12,,,,,,,4.800000000000001,5,9,,
2023,12,,,,,,,8.600000000000001,16,0,,
2023,12,,,,,,,3.7,4,6,,
2023,12,,,,,,,2.3000000000000003,1,0,,
2023,12,,,,,,,0.2,3,0,,
2023,12,,,,,,,13.3,9,1,,
2023,12,,,,,,,0.4,0,2,,
2023,12,,,,,,,25.9,6,19,,
2023,12,,,,,,,4.0,2,2,,
2023,12,,,,,,,1.4000000000000001,1,2,,
2023,12,,,,,,,-0.2,0,1,,
2023,12,,,,,,,1.6,6,0,,
2023,12,,,,,,,13.379999999999999,0,4,,
2023,12,,,,,,,6.8,1,0,,
2023,12,,,,,,,1.0,2,2,,
2023,12,,,,,,,4.9,5,0,,
2023,12,,,,,,,1.5,1,2,,
2023,12,,,,,,,4.2,5,0,,
2023,12,,,,,,,3.0,3,0,,
2023,12,,,,,,,2.1,2,0,,
2023,12,,,,,,,10.700000000000001,13,0,,
2023,12,,,,,,,5.800000000000001,4,14,,
2023,12,,,,,,,1.5,4,0,,
2023,12,,,,,,,4.7,3,1,,
2023,12,,,,,,,1.1,1,1,,
2023,12,,,,,,,16.4,9,0,,
2023,12,,,,,,,3.6,1,7,,
2023,12,,,,,,,7.82,0,2,,
2023,12,,,,,,,11.4,8,0,,
2023,12,,,,,,,1.3,1,1,,
2023,12,,,,,,,30.86,0,6,,
2023,12,,,,,,,1.4000000000000001,1,0,,
2023,12,,,,,,,2.2,0,7,,
2023,12,,,,,,,4.0,3,0,,
2023,12,,,,,,,11.0,8,2,,
2023,12,,,,,,,6.3,3,0,,
2023,12,,,,,,,15.9,0,15,,
2023,12,,,,,,,7.300000000000001,8,11,,
2023,12,,,,,,,16.5,12,0,,
2023,12,,,,,,,16.700000000000003,10,0,,
2023,12,,,,,,,8.1,6,0,,
2023,12,,,,,,,7.1,1,0,,
2023,12,,,,,,,2.7,4,0,,
2023,12,,,,,,,3.8000000000000003,2,6,,
2023,12,,,,,,,4.1000000000000005,5,0,,
2023,13,26158.0,J.T. Barrett,,,QB,,16.16,0,0,,
2023,13,29263.0,Micah McFadden,NYG,23.0,LB,,15.840000000000002,0,10,RILB,
2023,13,27696.0,Taliese Fuaga,NO,22.0,OL,,6.6,1,0,OL,
2023,13,,,,,,,3.5,4,0,,
2023,13,,,,,,,2.6000000000000005,2,9,,
2023,13,,,,,,,7.18,0,3,,
2023,13,,,,,,,2.8000000000000003,2,0,,
2023,13,,,,,,,25.1,12,0,,
2023,13,,,,,,,8.1,5,0,,
2023,13,,,,,,,0.9,1,0,,
2023,13,,,,,,,2.3000000000000003,5,0,,
2023,13,,,,,,,2.0,0,2,,
2023,13,,,,,,,1.3,0,3,,
2023,13,,,,,,,1.1,3,0,,
2023,13,,,,,,,19.200000000000003,0,0,,
2023,13,,,,,,,2.5,3,6,,
2023,13,,,,,,,7.9,3,1,,
2023,13,,,,,,,4.800000000000001,1,12,,
2023,13,,,,,,,18.68,0,3,,
2023,13,,,,,,,6.1,1,0,,
2023,13,,,,,,,1.2000000000000002,3,0,,
2023,13,,,,,,,0.0,1,0,,
2023,13,,,,,,,5.2,8,0,,
2023,13,,,,,,,0.0,3,0,,
2023,13,,,,,,,1.7000000000000002,2,5,,
2023,13,,,,,,,3.6,3,0,,
2023,13,,,,,,,20.6,17,2,,
2023,13,,,,,,,25.66,1,2,,
2023,13,,,,,,,0.5,2,0,,
2023,13,,,,,,,2.5,5,0,,
2023,13,,,,,,,1.2000000000000002,1,0,,
2023,13,,,,,,,5.6000000000000005,4,0,,
2023,13,,,,,,,16.060000000000002,0,6,,
2023,13,,,,,,,6.5,5,0,,
2023,13,,,,,,,6.4,6,1,,
2023,13,,,,,,,1.6400000000000001,0,0,,
2023,13,,,,,,,11.46,0,2,,
2023,13,,,,,,,1.6,5,0,,
2023,13,,,,,,,11.9,8,0,,
2023,13,,,,,,,1.9000000000000001,3,0,,
2023,13,,,,,,,1.6,2,0,,
2023,13,,,,,,,5.4,2,8,,
2023,13,,,,,,,29.46,0,2,,
2023,13,,,,,,,2.9000000000000004,0,7,,
2023,13,,,,,,,7.2,5,0,,
2023,13,,,,,,,1.0,2,0,,
2023,13,,,,,,,0.0,2,0,,
2023,13,,,,,,,7.7,3,16,,
2023,13,,,,,,,0.72,0,0,,
2023,13,,,,,,,6.4,9,0,,
2023,13,,,,,,,1.4400000000000004,0,1,,
2023,13,,,,,,,1.0,1,0,,
2023,13,,,,,,,4.7,6,2,,
2023,13,,,,,,,0.8,5,0,,
2023,13,,,,,,,1.0,3,0,,
2023,13,,,,,,,20.62,12,0,,
2023,13,,,,,,,2.1,2,4,,
2023,13,,,,,,,29.96,0,2,,
2023,13,,,,,,,1.1,1,0,,
2023,13,,,,,,,20.0,9,0,,
2023,13,,,,,,,6.800000000000001,6,0,,
2023,13,,,,,,,0.2,0,1,,
2023,13,,,,,,,0.8,1,0,,
2023,13,,,,,,,8.0,1,0,,
2023,13,,,,,,,2.8000000000000003,3,0,,
2023,13,,,,,,,0.0,1,1,,
2023,13,,,,,,,11.100000000000001,1,11,,
2023,13,,,,,,,19.3,4,17,,
2023,13,,,,,,,5.300000000000001,0,7,,
2023,13,,,,,,,5.5,3,9,,
2023,13,,,,,,,6.9,10,0,,
2023,13,,,,,,,13.7,8,0,,
2023,13,,,,,,,5.1000000000000005,4,0,,
2023,13,,,,,,,4.3,4,0,,
2023,13,,,,,,,4.7,8,0,,
2023,13,,,,,,,15.600000000000001,11,0,,
2023,13,,,,,,,1.4000000000000001,2,2,,
2023,13,,,,,,,2.5,5,1,,
2023,13,,,,,,,2.0,6,6,,
2023,13,,,,,,,23.700000000000003,7,19,,
2023,13,,,,,,,1.2400000000000002,0,2,,
2023,13,,,,,,,14.9,9,0,,
2023,13,,,,,,,2.5,0,4,,
2023,13,,,,,,,0.6000000000000001,0,1,,
2023,13,,,,,,,4.0,1,8,,
2023,13,,,,,,,1.9000000000000004,1,9,,
2023,13,,,,,,,1.5,1,1,,
2023,13,,,,,,,1.6,1,5,,
2023,13,,,,,,,22.3,4,17,,
2023,13,,,,,,,9.3,5,0,,
2023,13,,,,,,,10.4,4,0,,
2023,13,,,,,,,4.12,0,1,,
2023,13,,,,,,,1.7000000000000002,1,0,,
2023,13,,,,,,,11.4,13,0,,
2023,13,,,,,,,2.0,6,0,,
2023,13,,,,,,,8.8,6,16,,
2023,13,,,,,,,22.9,8,14,,
2023,13,,,,,,,2.2,1,5,,
2023,13,,,,,,,16.0,6,0,,
2023,13,,,,,,,0.6000000000000001,2,0,,
2023,13,,,,,,,0.6000000000000001,2,1,,
2023,13,,,,,,,3.4000000000000004,5,0,,
2023,13,,,,,,,13.7,7,0,,
2023,13,,,,,,,1.1,2,0,,
2023,13,,,,,,,1.4000000000000001,5,0,,
2023,13,,,,,,,10.9,6,0,,
2023,13,,,,,,,2.6,1,0,,
2023,13,,,,,,,7.98,0,4,,
2023,13,,,,,,,2.1,2,0,,
2023,13,,,,,,,31.8,4,3,,
2023,13,,,,,,,11.8,0,9,,
2023,13,,,,,,,-3.1,0,1,,
2023,13,,,,,,,0.9,0,1,,
2023,13,,,,,,,3.7,6,0,,
2023,13,,,,,,,0.12,0,0,,
2023,13,,,,,,,3.3000000000000003,8,3,,
2023,13,,,,,,,1.1,0,4,,
2023,13,,,,,,,6.2,1,0,,
2023,13,,,,,,,5.800000000000001,9,0,,
2023,13,,,,,,,31.4,8,0,,
2023,13,,,,,,,2.3000000000000003,1,0,,
2023,13,,,,,,,5.1000000000000005,8,0,,
2023,13,,,,,,,13.0,0,4,,
2023,13,,,,,,,3.9000000000000004,1,1,,
2023,13,,,,,,,6.4,5,0,,
2023,13,,,,,,,1.3,2,1,,
2023,13,,,,,,,4.4,5,0,,
2023,13,,,,,,,0.6000000000000001,1,0,,
2023,13,,,,,,,7.4,3,1,,
2023,13,,,,,,,13.9,12,1,,
2023,13,,,,,,,7.0,3,13,,
2023,13,,,,,,,8.700000000000001,1,18,,
2023,13,,,,,,,7.24,0,4,,
2023,13,,,,,,,24.0,2,21,,
2023,13,,,,,,,1.2000000000000002,4,0,,
2023,13,,,,,,,1.0,0,2,,
2023,13,,,,,,,12.5,4,0,,
2023,13,,,,,,,13.4,2,13,,
2023,13,,,,,,,1.1,1,2,,
2023,13,,,,,,,2.3000000000000003,2,0,,
2023,13,,,,,,,19.18,0,4,,
2023,13,,,,,,,5.7,3,19,,
2023,13,,,,,,,2.7,3,14,,
2023,13,,,,,,,0.2,1,0,,
2023,13,,,,,,,8.3,12,0,,
2023,13,,,,,,,-0.1,0,1,,
2023,13,,,,,,,8.940000000000001,0,2,,
2023,13,,,,,,,9.200000000000001,5,17,,
2023,13,,,,,,,0.4,4,0,,
2023,13,,,,,,,18.3,4,18,,
2023,13,,,,,,,12.100000000000001,6,0,,
2023,13,,,,,,,6.1000000000000005,0,9,,
2023,13,,,,,,,7.800000000000001,8,0,,
2023,13,,,,,,,-0.1,1,2,,
2023,13,,,,,,,9.0,1,1,,
2023,13,,,,,,,13.9,4,11,,
2023,13,,,,,,,9.88,0,2,,
2023,13,,,,,,,27.3,7,2,,
2023,13,,,,,,,2.2,7,1,,
2023,13,,,,,,,3.0,3,0,,
2023,13,,,,,,,2.9000000000000004,1,1,,
2023,13,,,,,,,23.68,0,2,,
2023,13,,,,,,,-0.30000000000000004,1,0,,
2023,13,,,,,,,1.2000000000000002,2,0,,
2023,13,,,,,,,2.9000000000000004,1,2,,
2023,13,,,,,,,22.5,2,25,,
2023,13,,,,,,,6.0,0,0,,
2023,13,,,,,,,22.4,0,25,,
2023,13,,,,,,,1.7000000000000002,6,0,,
2023,13,,,,,,,23.92,0,7,,
2023,13,,,,,,,11.2,3,9,,
2023,13,,,,,,,10.100000000000001,0,15,,
2023,13,,,,,,,7.2,5,10,,
2023,13,,,,,,,0.5,3,0,,
2023,13,,,,,,,28.26,0,7,,
2023,13,,,,,,,3.1000000000000005,0,3,,
2023,13,,,,,,,0.4,0,1,,
2023,13,,,,,,,2.9000000000000004,5,0,,
2023,13,,,,,,,7.12,0,0,,
2023,13,,,,,,,14.3,4,20,,
2023,13,,,,,,,7.800000000000001,6,1,,
2023,13,,,,,,,14.200000000000001,9,0,,
2023,13,,,,,,,0.5,1,0,,
2023,13,,,,,,,2.6,0,8,,
2023,13,,,,,,,7.9,5,18,,
2023,13,,,,,,,0.9,1,5,,
2023,13,,,,,,,1.5,2,0,,
2023,13,,,,,,,1.5,4,0,,
2023,13,,,,,,,2.9000000000000004,2,8,,
2023,13,,,,,,,25.12,0,5,,
2023,13,,,,,,,22.2,12,0,,
2023,13,,,,,,,0.9,3,0,,
2023,13,,,,,,,16.5,16,0,,
2023,13,,,,,,,2.5,6,0,,
2023,13,,,,,,,6.2,11,0,,
2023,13,,,,,,,20.6,9,2,,
2023,13,,,,,,,5.2,7,0,,
2023,13,,,,,,,16.6,5,20,,
2023,13,,,,,,,16.32,0,2,,
2023,13,,,,,,,10.600000000000001,7,0,,
2023,13,,,,,,,5.0,7,0,,
2023,13,,,,,,,15.9,2,19,,
2023,13,,,,,,,8.84,0,3,,
2023,13,,,,,,,2.8000000000000003,4,0,,
2023,13,,,,,,,3.22,0,1,,
2023,13,,,,,,,8.6,5,0,,
2023,13,,,,,,,2.0,1,0,,
2023,13,,,,,,,11.5,2,18,,
2023,13,,,,,,,2.5,1,0,,
2023,13,,,,,,,0.9,1,2,,
2023,13,,,,,,,4.5,8,13,,
2023,13,,,,,,,3.5,9,0,,
2023,13,,,,,,,10.9,5,0,,
2023,14,28002.0,Brian O'Neill,MIN,20.0,T,,7.5,1,0,OL,
2023,14,24243.0,Chuma Edoga,JAX,14.0,OT,,0.4,1,0,OL,
2023,14,28872.0,Dominick Puni,SF,27.0,OL,,-3.1,0,1,OL,
2023,14,26158.0,J.T. Barrett,,,QB,,20.339999999999996,0,4,,
2023,14,29263.0,Micah McFadden,NYG,23.0,LB,,15.46,0,6,RILB,
2023,14,27696.0,Taliese Fuaga,NO,22.0,OL,,7.6,2,0,OL,
2023,14,,,,,,,16.58,0,4,,
2023,14,,,,,,,21.419999999999998,0,2,,
2023,14,,,,,,,1.2000000000000002,0,1,,
2023,14,,,,,,,7.2,8,0,,
2023,14,,,,,,,1.9000000000000001,0,6,,
2023,14,,,,,,,0.0,1,0,,
2023,14,,,,,,,1.7000000000000002,5,0,,
2023,14,,,,,,,20.900000000000002,0,3,,
2023,14,,,,,,,1.5,2,0,,
2023,14,,,,,,,11.5,7,2,,
2023,14,,,,,,,5.4,5,8,,
2023,14,,,,,,,-0.1,0,3,,
2023,14,,,,,,,4.6000000000000005,5,0,,
2023,14,,,,,,,6.2,2,9,,
2023,14,,,,,,,17.42,0,10,,
2023,14,,,,,,,7.2,1,1,,
2023,14,,,,,,,2.5,7,0,,
2023,14,,,,,,,9.1,4,0,,
2023,14,,,,,,,8.2,2,0,,
2023,14,,,,,,,27.0,9,1,,
2023,14,,,,,,,1.7000000000000002,1,0,,
2023,14,,,,,,,5.6000000000000005,8,13,,
2023,14,,,,,,,15.259999999999998,0,3,,
2023,14,,,,,,,8.92,0,2,,
2023,14,,,,,,,5.0,2,13,,
2023,14,,,,,,,3.9000000000000004,0,11,,
2023,14,,,,,,,1.12,0,0,,
2023,14,,,,,,,3.6,3,0,,
2023,14,,,,,,,1.5,7,0,,
2023,14,,,,,,,1.8399999999999999,0,0,,
2023,14,,,,,,,8.5,3,10,,
2023,14,,,,,,,6.800000000000001,4,11,,
2023,14,,,,,,,0.6000000000000001,0,3,,
2023,14,,,,,,,7.4,13,0,,
2023,14,,,,,,,8.879999999999999,0,5,,
2023,14,,,,,,,1.6,6,0,,
2023,14,,,,,,,2.3000000000000003,4,0,,
2023,14,,,,,,,7.2,4,0,,
2023,14,,,,,,,2.4000000000000004,4,0,,
2023,14,,,,,,,9.600000000000001,2,23,,
2023,14,,,,,,,3.5,3,0,,
2023,14,,,,,,,0.4,2,0,,
2023,14,,,,,,,7.9,8,0,,
2023,14,,,,,,,6.0,0,0,,
2023,14,,,,,,,0.6000000000000001,2,0,,
2023,14,,,,,,,0.30000000000000004,0,2,,
2023,14,,,,,,,1.4000000000000001,2,0,,
2023,14,,,,,,,4.4,1,0,,
2023,14,,,,,,,1.7000000000000002,4,0,,
2023,14,,,,,,,3.8,7,0,,
2023,14,,,,,,,4.1000000000000005,4,2,,
2023,14,,,,,,,2.8000000000000003,0,4,,
2023,14,,,,,,,24.72,0,12,,
2023,14,,,,,,,0.8,1,0,,
2023,14,,,,,,,17.380000000000003,0,3,,
2023,14,,,,,,,1.2000000000000002,1,0,,
2023,14,,,,,,,13.2,4,14,,
2023,14,,,,,,,4.2,6,0,,
